epoch,train_loss,val_loss,val_psnr,val_ssim,seconds
64,0.17206360560354836,0.14271865909298262,20.430707534154255,0.8209328229228655,122.5
65,0.17615196389069251,0.14934334376206002,19.956884622573853,0.8147729610403379,121.7
66,0.17990549834906508,0.1485679397980372,20.085452795028687,0.8169687415162722,121.4
67,0.17429276897546347,0.14774217953284582,20.13703986008962,0.8181197990973791,124.2
68,0.17178441341453737,0.14766091480851173,19.993435104688007,0.8185942197839419,124.6
69,0.17705181497362776,0.14719589396069446,20.156031211217243,0.8212639912962914,121.6
70,0.17600854954451595,0.1464969404041767,20.13582932949066,0.821627159913381,121.3
71,0.17239929886039243,0.14757877277831236,19.97836438814799,0.8152038057645162,121.0
72,0.17573019267495618,0.15074156473080316,19.790423194567364,0.8183515121539434,119.3
73,0.18177496071118826,0.14873745385557413,20.002700487772625,0.8199690903226534,122.1
74,0.1758000079986699,0.14473411037276188,20.27869959672292,0.819600448012352,253.9
75,0.17432238004349787,0.14289149176329374,20.422685662905376,0.8260561799009641,341.4
76,0.1751259866794315,0.14697157746801773,20.027459700902302,0.8216087991992632,333.7
77,0.17808064750028313,0.14242723770439625,20.470133423805237,0.8236683458089828,338.2
78,0.17695402514633782,0.1528831279526154,19.691890994707745,0.8131189892689387,353.9
79,0.16871268517517168,0.14343706021706262,20.244724710782368,0.8242684205373129,341.9
80,0.17635313609461173,0.14882342983037233,20.008045832316082,0.8197901546955109,346.9
81,0.17273902175349926,0.15118792528907457,20.043301304181416,0.8163247828682264,383.3
82,0.17621011762033909,0.15249371932198605,19.624019384384155,0.8167305588722229,402.0
83,0.1737593245615653,0.14254590403288603,20.361818114916485,0.825725220143795,531.0
84,0.17476817439182088,0.14833686873316765,19.93705670038859,0.8200926805535952,546.5
85,0.17345535844017607,0.14282357258101305,20.336646795272827,0.8241532146930695,441.0
86,0.17323668601862882,0.14491886645555496,20.193260033925373,0.8257896701494852,450.2
87,0.17347793957782448,0.14396301160256067,20.192371408144634,0.8258815904458364,461.8
88,0.17258261677322037,0.1464284978186091,20.062430143356323,0.8240813712279002,336.3
89,0.17407932959565328,0.1575419039775928,19.543522834777832,0.8168197075525919,339.2
90,0.16973700118037538,0.1531595497702559,19.844699184099834,0.8134764979283015,327.0
91,0.17206499055711502,0.13996237547447285,20.490846316019695,0.8298594181736311,324.5
92,0.17044750566876263,0.14289904603113732,20.251686731974285,0.8280260115861893,334.0
93,0.1708932573300436,0.14826091627279916,20.038911779721577,0.8226399198174477,331.0
94,0.17056745772651577,0.159526277333498,19.304585417111713,0.8163244252403578,337.1
95,0.17867566091478418,0.14892523176968098,19.975758632024128,0.8207022845745087,355.1
96,0.1724706306848504,0.1392882022385796,20.56192636489868,0.8259512359897295,335.6
97,0.16618819507437016,0.14208016575624546,20.24831748008728,0.8270542770624161,328.5
98,0.1747250992360465,0.14372489880770445,20.360167503356934,0.8254193464914957,334.9
99,0.17478380680357644,0.14656743903954825,20.027021169662476,0.8273461038867632,343.5
