epoch,train_loss,val_loss,val_psnr,val_ssim,seconds
0,0.18206233456047302,0.13015010952949524,18.55257519086202,0.7247980783383051,743.6
1,0.1404275074942943,0.12734361800054708,18.744195262591045,0.7265284384290377,752.6
0,0.19482897013562536,0.13728599033008018,18.031840324401855,0.7244583691159884,103.2
1,0.16020294729996165,0.1405014293268323,18.02815322081248,0.7295970395207405,101.2
2,0.14950541540160092,0.14567907139038047,17.844322323799133,0.7354211037357649,106.2
3,0.15079824990430557,0.12800620899846157,18.50169046719869,0.7493347649772962,108.8
4,0.14185932377746346,0.12637689181913933,18.739749153455097,0.7717064941922823,103.0
5,0.13542213176436926,0.12073556411390503,19.06068964799245,0.789209728439649,114.8
6,0.13606818252747213,0.1184236944342653,19.29997682571411,0.787470743060112,105.2
7,0.13641020804301862,0.12271656421944499,19.061948815981548,0.7829611748456955,103.1
8,0.13505321392498978,0.1179607817903161,19.2198250691096,0.7855775356292725,103.9
9,0.13140528233841473,0.12852831914400062,18.696486433347065,0.7810995678106943,104.8
10,0.13491798556247436,0.12141370711227258,19.09319992860158,0.7920506944259008,105.4
11,0.137142555600186,0.11496041559924682,19.517671942710876,0.7993346924583117,104.2
12,0.1290087426474335,0.11446331363792221,19.591822902361553,0.8015818943579992,105.0
13,0.11925945565993086,0.11796031519770622,19.316008011500042,0.7982432891925176,102.6
14,0.12648191923326854,0.11367531803747018,19.50233765443166,0.8054819032549858,101.9
15,0.12702015026925353,0.1207259336176018,19.371395190556843,0.7983286281426748,102.4
16,0.1302921000799728,0.11828614740322034,19.395986914634705,0.7992377057671547,102.0
17,0.12975710447570052,0.11488058868174751,19.49428661664327,0.8045082290967306,102.6
18,0.12421316081025732,0.12509000673890114,18.998741149902344,0.7958548814058304,102.4
19,0.12873956046725085,0.12333459127694368,19.176711440086365,0.7957717428604761,102.5
20,0.12892291814498946,0.11604552281399567,19.4251811504364,0.8023164893190066,102.5
21,0.12372732847723938,0.1293793013319373,18.84225821495056,0.7889250541726748,102.4
22,0.12571430594207497,0.11714098711187641,19.37669877211253,0.8055364886919657,102.0
23,0.12789648335529577,0.11667555943131447,19.525681416193645,0.8084588249524435,102.0
24,0.12526929720279273,0.1139242082523803,19.503902117411297,0.8105823422471682,102.7
25,0.12300358300840636,0.1120763048529625,19.659275849660236,0.8123137578368187,102.8
26,0.1243530994776739,0.11618432449176908,19.600281596183777,0.8079330896337827,102.8
27,0.126963751202603,0.11856987948218982,19.615411082903545,0.8056314165393511,104.1
28,0.12550705794347536,0.10765949248646696,19.967320760091145,0.8094522481163343,102.1
29,0.12096994932433335,0.1191328433342278,19.45592685540517,0.8086392159263293,103.7
30,0.1212400650315055,0.11328726991390188,19.870468974113464,0.8111331587036451,103.6
31,0.11837374220747467,0.10904628643766046,19.80932915210724,0.8151124666134516,104.0
32,0.12171466072696611,0.1124769599797825,19.622952818870544,0.8124692216515541,106.8
33,0.12296494727082756,0.10831651200229923,19.79315173625946,0.8177524780233701,105.3
34,0.11906973575028258,0.11087477734933297,19.715558330218,0.8141918803254763,104.2
35,0.1217878251550121,0.12265552130217354,19.15250078837077,0.8044292454918226,106.9
36,0.12202429658639322,0.11277531553059816,19.42511781056722,0.813925730685393,102.6
37,0.12167575622165422,0.11387621813143294,19.59180510044098,0.8131190041700999,104.2
38,0.12538789973141404,0.11009376666819055,19.79621911048889,0.8168536499142647,104.8
39,0.12235737636411956,0.10754031005005042,20.02120904127757,0.8189198027054468,105.3
40,0.12177790853476853,0.1196008762344718,19.20738168557485,0.8118402188022932,103.4
41,0.12350424117656476,0.10999742833276589,19.779019912083943,0.8138158122698466,104.2
42,0.11773446784995564,0.11309541730831067,19.46941117445628,0.8181919455528259,106.2
43,0.12061229537864891,0.10517170963188012,20.259504795074463,0.823744664589564,102.2
44,0.12013827199372676,0.1110613748120765,19.786097923914593,0.8197362273931503,102.2
45,0.11638805627344398,0.1072144436960419,19.968149065971375,0.8236909285187721,102.0
46,0.12531358171083512,0.10883443197235465,19.918529788653057,0.8188279842336973,102.4
47,0.11659137884137827,0.1060066232457757,20.016361633936565,0.8251491983731588,104.8
48,0.11494695174789757,0.10575788794085383,19.936689496040344,0.825773316125075,102.9
49,0.11540275020952072,0.10523117256040375,20.14029022057851,0.8243526245156924,102.6
50,0.12113252521381465,0.11306379859646161,19.871206998825073,0.8166286696990331,103.6
51,0.11679960713815798,0.12484939008330305,19.15698218345642,0.8141743416587511,104.9
52,0.12014270924168442,0.10631831859548886,20.116771697998047,0.8251491735378901,103.6
53,0.11821957106847282,0.107670231256634,19.854611198107403,0.8235019495089849,106.2
54,0.11510617836216173,0.1215084179614981,19.154564102490742,0.8118790462613106,104.2
55,0.11758408131539275,0.11060089245438576,19.834283510843914,0.8240626032153765,104.2
56,0.11774375057275142,0.11201406891147296,19.872427940368652,0.8236669724186262,103.7
57,0.11612832375349255,0.12080281941841046,19.20295476913452,0.8156567588448524,103.5
58,0.11848603286395926,0.104530928346018,20.23819883664449,0.8300434971849123,103.8
59,0.1207225035465912,0.1298947880665461,18.79285204410553,0.8054760272304217,103.4
60,0.1183137676994735,0.11541191457460324,19.34360448519389,0.8175218254327774,105.2
61,0.11587376484151828,0.10513853483522932,20.077143748601276,0.8266811495025953,106.2
62,0.11476507535153026,0.10552048838386933,20.108623147010803,0.8216788694262505,104.5
63,0.11756897517779005,0.11786698161934812,19.418399214744568,0.8177414486805598,103.5
64,0.11710326171932964,0.10546633197615544,19.940184235572815,0.8273291240135828,104.7
65,0.11428431018230019,0.11237813749661048,19.81890070438385,0.8259473467866579,105.3
66,0.1145791005035606,0.10860030818730593,19.678468465805054,0.8282209783792496,108.4
67,0.12106886955507852,0.11180109872172277,19.726009368896484,0.8257980917890867,105.5
68,0.11428630225565456,0.11356676028420527,19.436383605003357,0.8268377135197321,104.6
69,0.11592161388845619,0.10885741980746388,19.829700032869976,0.8299543509880701,103.8
70,0.11473273217609715,0.10538718073318402,20.085270086924236,0.8320391376813253,107.4
71,0.11415139418266235,0.10378352490564187,20.1534841855367,0.8348962068557739,108.4
72,0.11561195945384306,0.10375147421533863,20.186099886894226,0.8341453969478607,105.8
73,0.11448049854589712,0.1158099618429939,19.497955044110615,0.8229621375600497,108.0
74,0.11040673736448682,0.10760826586435239,19.843706329663593,0.8327506333589554,105.5
75,0.11233965804749126,0.10779565044989188,20.03511933485667,0.8335760831832886,107.9
76,0.11352100918804287,0.1256508951385816,19.356096506118774,0.8116738150517145,104.3
77,0.11565499923644809,0.1077946509855489,19.899983366330463,0.8326075871785482,104.1
78,0.11749332177734703,0.10891309939324856,19.721820950508118,0.8340686957041422,104.0
79,0.11731739431072813,0.10975934363280733,20.0389887491862,0.8321806515256563,103.8
80,0.11413363150295315,0.10353814003368218,20.15518021583557,0.8324363852540652,103.4
81,0.11604781447132247,0.10875689378008246,19.8278865814209,0.8320247655113538,103.6
82,0.11182402064083913,0.1001116184828182,20.438776691754658,0.8387923513849577,104.5
83,0.11187638521809644,0.11355399371435244,19.396129250526428,0.8239997128645579,103.9
84,0.11242534485090216,0.10578301564479868,20.021188457806904,0.837540345887343,104.0
85,0.11176350805054017,0.10670414846390486,19.709471543629963,0.8354554722706476,104.1
86,0.11080831396094429,0.10222833945105474,20.343294858932495,0.8369518866141638,103.9
87,0.11273269267291378,0.10726962812865774,19.910563548405964,0.838347539305687,105.2
88,0.11042062035941203,0.10866133915260434,19.863964200019836,0.83656524370114,105.4
89,0.11473439674858653,0.10242141814281543,20.204387466112774,0.8381679529945055,106.3
90,0.11036029493931783,0.10100733675062656,20.175965309143066,0.8319968208670616,105.6
91,0.10917065118294243,0.1037795627489686,20.175584236780804,0.8410497431953748,107.4
92,0.11270880777764758,0.10549599956721067,20.150662581125896,0.8359908809264501,105.9
93,0.1140464099824702,0.10328948171809316,20.113008896509807,0.8409641509254774,105.3
94,0.11271430186312133,0.10378316293160121,20.195704698562622,0.8417163168390592,108.5
95,0.11215540476211715,0.10615979336823027,19.985747655232746,0.8384470144907633,104.2
96,0.11359393309562578,0.09963947099943955,20.3742440144221,0.8426640431086222,104.1
97,0.11396926161277732,0.10412817882994811,20.22393536567688,0.8392473881443342,103.7
98,0.11145716857746107,0.10108444436142842,20.158990780512493,0.8417351022362709,106.0
99,0.11293091928295859,0.1040259744040668,20.068012793858845,0.8397046079238256,104.2
