epoch,train_loss,val_loss,val_psnr,val_ssim,seconds
26,0.24988500616692622,0.1955680064857006,19.79076838493347,0.7872076332569122,121.0
27,0.2448996253516696,0.19570929681261381,19.788581013679504,0.7926078314582506,121.4
28,0.2477702540131884,0.1896555833518505,20.08725432554881,0.7976141919692358,122.3
29,0.2455915540046648,0.18738017603754997,19.96610951423645,0.7984759360551834,121.0
30,0.2413597221084691,0.19264021081229052,19.909332672754925,0.7924235935012499,120.6
31,0.24252876755567865,0.19687031023204327,19.748203833897907,0.8005846713980039,121.5
32,0.2421942964332913,0.1877802743886908,19.99084134896596,0.7994541103641192,119.3
33,0.2493990323412309,0.1925488499303659,19.844447414080303,0.7959467594822248,121.4
34,0.24480281872760265,0.19197858373324075,19.835936546325684,0.7959719151258469,119.3
35,0.24711385130062016,0.1897210373232762,19.926242470741272,0.7983119164903959,119.4
36,0.24058121627350465,0.19115347725649676,19.83620774745941,0.7968540365497271,119.1
37,0.24339334345465408,0.19346447413166365,20.077955683072407,0.7981253936886787,119.0
38,0.2437198784783346,0.1897630039602518,19.89771584669749,0.7991814191142718,122.5
39,0.24184380136772032,0.1977976020425558,19.69118360678355,0.7940672685702642,120.2
40,0.24054688146901787,0.19039522701253495,19.786956946055096,0.7985767101248106,121.0
41,0.24508235401926784,0.19462485363086066,19.67476526896159,0.7970016151666641,121.3
42,0.2414628198250718,0.19386876871188483,19.448425610860188,0.7972645883758863,120.4
43,0.24314491792556342,0.1944468952715397,19.802462657292683,0.7963739807407061,120.3
44,0.2395126950166641,0.18642131860057512,20.06481182575226,0.803085078795751,119.0
45,0.24690912185458963,0.1975296592960755,19.57240613301595,0.7921513020992279,122.6
46,0.24630777175546786,0.19009465848406157,20.05802007516225,0.8016447226206461,119.5
47,0.24303363653224544,0.19609272293746471,19.31673578421275,0.790970928966999,118.3
48,0.24298744412873863,0.18863520398736,20.16182053089142,0.804302213092645,118.6
49,0.23697764071029262,0.19496485156317553,19.616188128789265,0.7959434067209562,117.8
50,0.24396813845415727,0.18982981455822787,19.88801372051239,0.8026124214132627,118.5
51,0.24590370612680365,0.19761651568114758,19.498692274093628,0.7994401802619299,120.0
52,0.24156098101937443,0.18888872178892294,20.02519945303599,0.8021839261054993,119.2
53,0.23652055189697022,0.1983429528772831,19.360308925310772,0.7946845392386118,119.6
54,0.24745567327519075,0.19072712554285923,20.00905164082845,0.8025077780087789,120.1
55,0.23811946993847505,0.18581167794764042,20.136125644048054,0.8048898180325826,120.9
56,0.23978422800882146,0.20091477471093336,19.193245967229206,0.793119378387928,122.8
57,0.24346571019209853,0.19119340864320597,20.094759583473206,0.80272709329923,120.4
58,0.23594729616007673,0.18891561993708214,19.891990661621094,0.8027675896883011,120.8
59,0.24040204976950216,0.1877743468309442,20.046231905619305,0.8056191876530647,120.5
60,0.2370067775386189,0.1889034416526556,19.895914713541668,0.8064654767513275,122.7
61,0.23848033067556695,0.1811220689366261,20.215853055318195,0.8054622362057368,122.4
62,0.2372404913836663,0.20080568020542464,19.341915647188824,0.7963515644272169,121.3
63,0.24104532421728886,0.18695286195725203,20.0579198996226,0.8043603599071503,120.5
64,0.2311121060624035,0.1845321971923113,20.065075556437176,0.8089380438129107,120.9
65,0.23404739496357943,0.19175243563950062,19.805843830108643,0.8069693893194199,121.6
66,0.23795182914088625,0.19079205145438513,19.919588565826416,0.8037095665931702,121.5
67,0.23445413787977412,0.18843720542887846,20.132749875386555,0.8075095266103745,120.3
68,0.23459588483386085,0.19172954683502516,19.837886969248455,0.8046887144446373,121.7
69,0.2381468717384776,0.19673352874815464,19.72464422384898,0.8043614824612936,120.6
70,0.23569791080481414,0.18614638100067774,20.090755065282185,0.8127224420507749,120.2
71,0.231307032594987,0.18931807825962702,20.09184734026591,0.8053606698910395,122.1
72,0.2364144012878794,0.18845230092604956,19.780991474787395,0.8085570906599363,120.7
73,0.24163761752050952,0.19003382294128338,19.95452872912089,0.808881680170695,119.6
74,0.23575958828313634,0.19582683530946574,19.36945950984955,0.7993074655532837,120.2
75,0.23439935386317587,0.18540524318814278,20.217053095499676,0.8104977582891782,118.1
76,0.2393834337660479,0.1923305271193385,19.838497916857403,0.8067114725708961,120.1
77,0.23782881615905588,0.18443432015677294,20.126237154006958,0.8079247623682022,118.2
78,0.23658097097906497,0.19554059766232967,19.822571357091267,0.8026759301622709,117.9
79,0.23061606540865853,0.18296234868466854,20.177293181419373,0.8109704578916231,117.6
80,0.23770219463547435,0.19189043839772543,19.848312377929688,0.8090345735351244,119.2
81,0.23218330481183638,0.18620598812898,19.986498196919758,0.8116333136955897,117.8
82,0.23692088779232917,0.18507116381078959,20.056143919626873,0.8130566750963529,117.7
83,0.23455481627665528,0.1930960025638342,19.572726845741272,0.8052797416845957,117.5
84,0.23401596226276608,0.191804856993258,19.62354838848114,0.8085731640458107,117.4
85,0.23302152513637456,0.18427326840658984,20.07822620868683,0.8095503350098928,117.3
86,0.23553664196248447,0.1888607998068134,19.830506046613056,0.8100119605660439,119.5
87,0.2327542668635692,0.18628376567115387,19.789040009180706,0.8121658936142921,117.8
88,0.2325545619797269,0.1881697957093517,20.04590916633606,0.8117846647898356,119.1
89,0.23573731836102424,0.2012529205530882,19.282252232233684,0.8094694564739863,117.9
90,0.22912044754815758,0.1864928180972735,20.04656445980072,0.810722773273786,117.7
91,0.23298397311650285,0.18207321067651114,20.112639546394348,0.8148307601610819,118.3
92,0.2294565672652984,0.1818389886369308,20.23864968617757,0.8164726321895918,118.5
93,0.23024497495605312,0.1861615072314938,20.03314169247945,0.8138504525025686,118.6
94,0.2287885589747254,0.1964717721566558,19.491921941439312,0.8055738508701324,118.2
95,0.23616196379202223,0.18751600198447704,19.795477986335754,0.8117623155315717,118.5
96,0.23245723237958524,0.18474624337007603,20.088977654774983,0.8136330023407936,117.5
97,0.22402991744083003,0.1825325128932794,20.203886429468792,0.8158131316304207,117.9
98,0.23297512220270042,0.18242069520056248,20.187658468882244,0.8167046482364336,117.8
99,0.2323082678635186,0.19159754334638515,19.76282199223836,0.8107886612415314,117.7
